Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win APP,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover APP,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win APP,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover APP,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS APP,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone APP,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type APP,Start Type DUKE,To Zone APP,To Zone DUKE,Ungrouped,Notes,Flags
dukeappst,3483.183516995333,3.637256455667739,D25 APP,33,,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Turnover, Ball Out",,,,,,,,,,To D25 APP,,", , , , , DUKE 11v11 APP, Out of Conf, Home Game, Q3, Regular Season, DUKE 1 - 1  APP",,
dukeappst,3521.7910184619996,14.917361108668501,D25 APP,34,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Free Hit,,,,,,,,,To D25 APP,,", , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,3537.174026392333,12.766548981998767,D25 APP,35,,,,,,,,,,TOW A25 DUKE,TO D25 APP,,,,BS 1,,,,,,"Foul Against, Turnover",,,,,,,,,,To D25 APP,,", , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,3567.871952233,7.177884753332819,D25 APP,36,,,,,,,,,,TOW A25 DUKE,TO D25 APP,,,,,,,From A25 DUKE,,,"Turnover, Ball Out",,,,,,,,,,To D25 APP,,", , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,3634.620317665666,10.184202193334386,D25 APP,37,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Sideline,,,,,,,,,To D25 APP,,", , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,3701.170345329666,3.3461202919988864,D25 APP,38,,,,,,BW AMid DUKE,BL DMid APP,,,,,,,,,,From DMid APP,,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , Home Game, Q3, BW2 APP, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,4148.685925231665,11.809979936001582,D25 APP,39,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4161.1018457109985,8.253713544001585,D25 APP,40,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To D25 APP,,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4210.367598277666,4.184137235333765,D25 APP,41,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , DUKE 11v11 APP, Out of Conf, Home Game, Q4, Regular Season, DUKE 1 - 1  APP",,
dukeappst,4225.850468930999,18.63563109133429,D25 APP,42,,,,,,,,,,,,,NewBS D25 APP,,,,,From A25 DUKE,,,,Long Corner,,,,,,,,,To D25 APP,,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW1 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,4276.167611172666,7.317629060999025,D25 APP,43,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4318.3739306593325,3.7607086936668566,D25 APP,44,,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4352.290042049665,7.064032065333777,D25 APP,45,,,,,,,,,,,,,NewBS D25 APP,,,,,From AMid DUKE,,,,Free Hit,,,,,,,,,To D25 APP,,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW1 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,4358.836520720332,10.466016455668978,D25 APP,46,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Free Hit,,,,,,,,,To D25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4427.922850106001,7.246217141330817,D25 APP,47,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,,,,From AMid DUKE,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4437.7490597276665,3.866178547331401,D25 APP,48,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,", DUKE 11v11 APP, Out of Conf, Home Game, Q4, Regular Season, DUKE 1 - 1  APP",,
dukeappst,4459.28531197,12.377485434333721,D25 APP,49,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4509.359527790998,8.303442887334313,D25 APP,50,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4528.062763488332,4.851115716001004,D25 APP,51,,,,,,,,,,,,,NewBS DMid APP,,,,From DMid APP,,,,,Free Hit,,,,,,,,,To D25 APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,4531.496071132666,5.116654014667802,D25 APP,52,,,,,,,,,,TOW A25 DUKE,TO D25 APP,,,,BS,,From D25 APP,,,,"Turnover, Ball Out",,,,,,,,,,To D25 APP,,", , , Q4, DUKE 1 - 1  APP, Out of Conf, Home Game, Regular Season, DUKE 11v11 APP",,
dukeappst,4623.096587825332,4.248108367333771,D25 APP,53,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , DUKE 11v11 APP, Out of Conf, Home Game, Q4, Regular Season, DUKE 1 - 1  APP",,
dukeappst,4634.578920496,7.781012911666949,D25 APP,54,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4665.020752511666,12.53022833200157,D25 APP,55,,,,,,,,,,,,,NewBS D25 APP,,,,,From A25 DUKE,,,,Free Hit,,,,,,,,,To D25 APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,4681.8787792546655,8.397664984000585,D25 APP,56,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Sideline,,,,,,,,,To D25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4718.767729257667,5.516609468664683,D25 APP,57,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,", DUKE 11v11 APP, Out of Conf, Home Game, Q4, Regular Season, DUKE 1 - 1  APP",,
dukeappst,4776.6968557479995,3.458200759000647,D25 APP,58,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To D25 APP,,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,4794.595026493998,6.387303545334362,D25 APP,59,,,,,,,,,,TOW A25 DUKE,TO D25 APP,,,,,,,From A25 DUKE,,,"Turnover, Ball Out",,,,,,,,,,To D25 APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4845.074852253667,3.7665807613338984,D25 APP,60,,,,,,BW A25 DUKE,BL D25 APP,,,,,,,,,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,To D25 APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4871.879793027665,8.984448984668234,D25 APP,61,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Free Hit,,,,,,,,,To D25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4934.098772809999,11.36316287266709,D25 APP,62,,,,,,,,,,TOW A25 DUKE,TO D25 APP,,,,,,,From DMid DUKE,,,"Foul Against, Turnover",,,,,,,,,,To D25 APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW1 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,5108.569593889664,11.119132493004145,D25 APP,63,,,,,,,,,,,,,NewBS D25 APP,,BS,,,,,,,Sideline,,,,,,,,,To D25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,5119.908870085665,15.221971710002435,D25 APP,64,,,,,,,,,,,,,NewBS D25 APP,,BS 1,,,,,,,Sideline,,,,,,,,,To D25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,5148.631609336333,3.5894068266661634,D25 APP,65,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,5600.108056833333,3.57249923233303,D25 APP,66,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,", DUKE 7v7 APP, Out of Conf, Home Game, Q5, Regular Season, DUKE 1 - 1  APP",,
dukeappst,485.69875367500094,5.100242908996279,AMid APP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,687.7982672410002,5.3003753419984605,AMid APP,2,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q4, BW2 APP, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,821.0786063419979,5.427079727004184,AMid APP,3,,,,,,,,,,,,,NewBS AMid APP,,,,From DMid APP,,,,,Sideline,,,,,,,,,To AMid APP,,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,825.1243925070004,5.2418325149982365,AMid APP,4,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,851.3341560479995,10.661781557997415,AMid APP,5,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS 3,,,,,,"Turnover, End Line",,,,,,,,,,To AMid APP,,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1131.9980669410018,6.712122967997175,AMid APP,6,,,,,,,,,,,,,NewBS AMid APP,,,,,,,,,Sideline,,,,,,,,,To AMid APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,1137.483130841,6.953602492333175,AMid APP,7,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS 3,,,,,,"Turnover, Interception",,,,,,,,,,To AMid APP,,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1151.3773878289985,8.721540885000877,AMid APP,8,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1602.5739444444444,5.125071714554451,AMid APP,9,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To AMid APP,,", Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,1755.776011111111,11.220814452885406,AMid APP,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start Interception, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,1907.798587857999,7.8999783359968205,AMid APP,11,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1920.6990580830009,11.733833605996779,AMid APP,12,,,,,,,,,,TOW DMid DUKE,TO AMid APP,,,,,,From DMid APP,,,,"Turnover, Ball Out",,,,,,,,,,To AMid APP,,", , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1931.9987540349991,7.699666554000714,AMid APP,13,,,,,,,,,,TOW DMid DUKE,TO AMid APP,,,,BS 3,,,,,,"Turnover, Ball Out",,,,,,,,,,To AMid APP,,", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,2072.8987690689987,4.5067571309987215,AMid APP,14,,,,,,,,,,,,,NewBS DMid APP,,,,From DMid APP,,,,,Free Hit,,,,,,,,,To AMid APP,,", , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,2075.8100481620013,7.187730669998928,AMid APP,15,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS 3,,,,,,"Turnover, End Line",,,,,,,,,,To AMid APP,,", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,2298.2986471149966,5.799662375001844,AMid APP,16,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q5, BW1 APP, DUKE 2 - 1  APP, DUKE 7v7 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,2325.899889299999,15.444804938000743,AMid APP,17,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, DUKE 2 - 1  APP, Q5, Start LC APP, DUKE 7v7 APP, Start LC APP, Regular Season, Out of Conf",,
dukeappst,2395.398857134999,3.6801984205562803,AMid APP,18,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,,,,From DMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,2755.907040632667,7.0326965456647486,AMid APP,19,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,,,,From DMid DUKE,,,"Turnover, End Line",,,,,,,,,,To AMid APP,,", , , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,2819.623616796334,9.596199225998134,AMid APP,20,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,2839.5793792553322,4.980219983332972,AMid APP,21,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,3613.6698884866646,3.415740098333572,AMid APP,22,,,,,,BW AMid DUKE,BL DMid APP,,,,,,,,,,From DMid APP,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , Home Game, Q3, BW2 APP, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,3669.1347672166667,5.201934831333347,AMid APP,23,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS 3,,,,,,"Turnover, Interception",,,,,,,,,,To AMid APP,,", , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,3783.403130377,7.033448390332524,AMid APP,24,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q3, BW2 APP, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,3832.9301879636664,5.023963160333096,AMid APP,25,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,,,,From DMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 10v11 APP, Start Interception, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,3842.820925895,3.292768538666678,AMid APP,26,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,To AMid APP,,", DUKE 10v11 APP, Out of Conf, Home Game, Q3, Regular Season, DUKE 1 - 1  APP",,
dukeappst,3860.7453705086655,14.125850483001614,AMid APP,27,,,,,,,,,,,,,NewBS AMid APP,,,,From A25 APP,,,,,Sideline,,,,,,,,,To AMid APP,,", , Home Game, Q3, BW4 APP, DUKE 1 - 1  APP, DUKE 10v11 APP, Start A25 APP, Regular Season, Out of Conf",,
dukeappst,3875.7861473433322,7.6341708893342,AMid APP,28,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS 3,,,,,,"Turnover, Interception",,,,,,,,,,To AMid APP,,", , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 10v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,3887.0703399196664,3.499551042999883,AMid APP,29,,,,,,,,,,,,,,,,,,From D25 DUKE,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 10v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4167.355559255,3.856783201000326,AMid APP,30,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 APP, BS1 APP, Regular Season, Out of Conf",,
dukeappst,4416.933812186666,4.315473493001264,AMid APP,31,,,,,,BW AMid DUKE,BL DMid APP,,,,,,,,,,From DMid APP,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,4696.697622956664,7.773670715001572,AMid APP,32,,,,,,,,,,,,,NewBS AMid APP,,,,From DMid APP,,,,,Sideline,,,,,,,,,To AMid APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,4703.818980357666,6.884124769000664,AMid APP,33,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid APP,,", , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,4726.185864983667,6.879366317997665,AMid APP,34,,,,,,,,,,TOW DMid DUKE,TO AMid APP,,,,,,From DMid APP,,,,"Foul Against, Turnover",,,,,,,,,,To AMid APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,4904.333070772001,6.63016492933275,AMid APP,35,,,,,,,,,,TOW DMid DUKE,TO AMid APP,,,,,,From DMid APP,,,,"Turnover, Ball Out",,,,,,,,,,To AMid APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,5133.915149566332,4.964853888332982,AMid APP,36,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS,,,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , , DUKE 11v11 APP, Out of Conf, Home Game, Q4, Regular Season, DUKE 1 - 1  APP",,
dukeappst,5496.7015689929995,7.067624811668793,AMid APP,37,,,,,,,,,,,,,NewBS AMid APP,,,,From DMid APP,,,,,Sideline,,,,,,,,,To AMid APP,,", , Home Game, Q5, DUKE 1 - 1  APP, BW2 APP, DUKE 7v7 APP, Start DMid APP, BS2 APP, Regular Season, Out of Conf",,
dukeappst,5502.300202033999,7.201388362001126,AMid APP,38,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,BS,,From AMid APP,,,,"Turnover, Interception",,,,,,,,,,To AMid APP,,", , , Home Game, DUKE 1 - 1  APP, Q5, DUKE 7v7 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,5603.849738522,8.127794928665935,AMid APP,39,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To AMid APP,,", Home Game, Q5, BW1 APP, DUKE 1 - 1  APP, DUKE 7v7 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,5634.538800801998,10.662415389999296,AMid APP,40,,,,,,BW DMid DUKE,BL AMid APP,,,,,,,,,,,From DMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,To AMid APP,,", , , Home Game, Q5, DUKE 1 - 1  APP, DUKE 7v7 APP, BW3 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,488.7989965839972,5.5004121350006585,A25 APP,1,,,,,,BW D25 DUKE,BL A25 APP,,,,,,,,,,From AMid APP,,,,"Turnover, Duel Lost",,,,,,,,,,To A25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,649.3221069259981,13.751637518446273,A25 APP,2,,,,,,,,,,,,,NewBS A25 APP,,BS 4,,,,,,,Free Hit,,,,,,,,,To A25 APP,,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 APP, Start A25 APP, BS4 APP, Regular Season, Out of Conf",,
dukeappst,661.0737444444444,9.923952094554693,A25 APP,3,,,,,,,,,,TOW D25 DUKE,TO A25 APP,,,,BS 5,,,,,,"Foul Against, Turnover",,,,,,,,,,To A25 APP,,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 APP, Start A25 APP, Regular Season, Out of Conf",,
dukeappst,691.0986425829987,7.600112629999558,A25 APP,4, ,,,,,BW D25 DUKE,BL A25 APP,,,,,,,,,Right,"From AMid APP, From AMid APP",,,,"Turnover, End Line",,,,,,,,,,To A25 APP,,", , , , Home Game, Q4, BW2 APP, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid APP, Regular Season, Out of Conf",,
dukeappst,1158.0989287139994,4.011064759998362,A25 APP,5,,,,,,,,,,TOW D25 DUKE,TO A25 APP,,,,,,From AMid APP,,,,"Foul Against, Turnover",,,,,,,,,,To A25 APP,,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start AMid APP, BS3 APP, Regular Season, Out of Conf",,
dukeappst,1605.6990161589988,7.499234092998222,A25 APP,6, ,,,,,,,,,TOW D25 DUKE,TO A25 APP,,,,,Middle,"From AMid APP, From A25 APP, From A25 APP",,,"CE APP, CE APP, Chance APP, Shot APP","Foul Against, Turnover",,,,,,,,,,To A25 APP,To Circle APP,", , , , , Home Game, Q5, BW3 APP, DUKE 2 - 1  APP, DUKE 7v7 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,1764.9968255639965,10.100210104002599,A25 APP,7, ,,,,,,,,,TOW D25 DUKE,TO A25 APP,,,,,Left,"From AMid APP, From A25 APP, From A25 APP",,,"CE APP, CE APP","ACE-0 APP, Foul Against, Turnover",,,,,,,,,,To A25 APP,To Circle APP,", , , , , Home Game, Q5, BW3 APP, DUKE 2 - 1  APP, DUKE 7v7 APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,2097.8764447390013,5.9063330387766655,A25 APP,8,,,,,,,,,,TOW D25 DUKE,TO A25 APP,,,,,,From ,,,,"Foul Against, Turnover",,,,,,,,,,To A25 APP,,", , , Home Game, DUKE 2 - 1  APP, Q5, Start LC APP, DUKE 7v7 APP, Start LC APP, Regular Season, Out of Conf",,
dukeappst,2302.0983094899984,9.902638396002203,A25 APP,9,,,,,,,,,,,,,NewBS A25 APP,,,,From AMid APP,,,,,Long Corner,,,,,,,,,To A25 APP,,", , Home Game, Q5, BW1 APP, DUKE 2 - 1  APP, DUKE 7v7 APP, Start D25 APP, Regular Season, Out of Conf",,
dukeappst,2324.1484009019982,3.7514883980006744,A25 APP,10,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 APP,,", Home Game, DUKE 2 - 1  APP, Q5, Start LC APP, DUKE 7v7 APP, Start LC APP, Regular Season, Out of Conf",,
dukeappst,2339.3446942379996,4.356272179999905,A25 APP,11,,,,,,,,,,,,,NewBS AMid APP,,,,From AMid APP,,,,,Long Corner,,,,,,,,,To A25 APP,,", , Home Game, DUKE 2 - 1  APP, Q5, Start LC APP, DUKE 7v7 APP, Start LC APP, Regular Season, Out of Conf",,
dukeappst,2351.926677777778,2.0,A25 APP,12,,,,,,BW D25 DUKE,BL A25 APP,,,,,,,,,,From ,,,,"Turnover, Interception",,,,,,,,,,To A25 APP,,", , , Home Game, DUKE 2 - 1  APP, Q5, Start LC APP, DUKE 7v7 APP, Start LC APP, Regular Season, Out of Conf",,
