Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win SJU,BS Outcome - Direct Ball Win STJoe,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover SJU,BS Outcome - Direct turnover STJoe,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win SJU,BS Outcome - In Direct Ball Win STJoe,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover SJU,BS Outcome - In Direct turnover STJoe,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS SJU,BS Outcome - New BS STJoe,Ball Start,Build Zone,Circle Entry,Circle Zone,From Zone DUKE,From Zone Duke,From Zone SJU,From Zone STJoe,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type Black,Start Type DUKE,Start Type Duke,Start Type Rutgers,Start Type SJU,Start Type STJoe,To Zone Black,To Zone DUKE,To Zone Duke,To Zone Rutgers,To Zone SJU,To Zone STJoe,Ungrouped,Notes,Flags
270822 SJU v Duke (Control Boat),5772.708318198993,12.66085399534495,DMid STJoe,90,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,BS 1,,,,,,,From STJoe D25,,,,,Free Hit,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, Q4, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5811.0893526433165,5.560992798013103,DMid STJoe,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW1 DUKE, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5926.5066599113325,6.654434726996442,DMid STJoe,92,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q4, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6014.298659119335,9.78110605099846,DMid STJoe,93,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To DMid STJoe,", , , Neutral, Q4, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6106.182229032329,10.449957543991331,DMid STJoe,94,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 2,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To DMid STJoe,", , , Neutral, Q4, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6129.37724490033,2.9699956979966373,DMid STJoe,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6135.98452645732,2.5829128190134725,DMid STJoe,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6507.842996405673,12.910931524320404,DMid STJoe,97,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From ,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, Start (Re)Start STJoe, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6521.297390365668,5.0481465816674245,DMid STJoe,98,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,,,,,,,,From STJoe AMid,,,,,Sideline,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q5, VC Game 1, BH, BS2 STJoe, Start (Re)Start STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6531.4044259290085,6.014621303980675,DMid STJoe,99,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,,,,,,,,From STJoe AMid,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,To DMid STJoe,", , , Neutral, Q5, BW3 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe AMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6657.9925915713175,12.74272951034709,DMid STJoe,100,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6672.115481050998,5.731252080318882,DMid STJoe,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, BH, BS2 STJoe, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6828.6387832010005,3.3221423503209735,DMid STJoe,102,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To DMid STJoe,", , , Neutral, Q5, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6853.349395677325,2.741006776668655,DMid STJoe,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, BH, BS1 STJoe, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6942.544392499333,2.780398732998947,DMid STJoe,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, BW1 DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7092.925468065662,4.338724887010358,DMid STJoe,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7186.678278351326,6.8348143043376695,DMid STJoe,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, BH, BS1 STJoe, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7446.915416805329,20.89086315833356,DMid STJoe,107,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7524.644407907998,22.393885471995418,DMid STJoe,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From DUKE AMid, From DUKE AMid",,,,,,,,,,,,,,,,,,,,,,,,,,"To DMid STJoe, To DMid STJoe",", , , , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW1 DUKE, Start Interception, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7592.2871274256595,6.659437648330822,DMid STJoe,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", Neutral, Q6, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7668.621087416997,12.341822089003472,DMid STJoe,110,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,,,,,,,,From STJoe D25,,,,,Free Hit,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, Q6, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7685.673845126002,3.903986528996029,DMid STJoe,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7741.813535143662,8.603038480332543,DMid STJoe,112,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, Q6, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7757.797364531319,10.30000460901374,DMid STJoe,113,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7889.847630807328,9.699561948003065,DMid STJoe,114,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To DMid STJoe,", , , Neutral, Q6, BW1 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe D25, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),513.8809036166597,9.302521003014363,AMid STJoe,1,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,,,,,,,,From STJoe DMid,,,,,Free Hit,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),522.3980320553233,5.099590721344157,AMid STJoe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),567.1145076879975,6.26463109767451,AMid STJoe,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),596.6309449116627,9.533419755338855,AMid STJoe,4,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe A25,,,,"End Line, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, BW4 STJoe, Start STJoe A25, BH, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),647.8788889526579,7.61888203967635,AMid STJoe,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe A25,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BH, BS4 STJoe, Start STJoe A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),655.6475352823322,7.449715084995887,AMid STJoe,6,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BH, Start STJoe A25, BS4 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),674.4812319836536,6.475673185012397,AMid STJoe,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),681.4806855056567,5.936062683335763,AMid STJoe,8,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,BS 3,,,,,,,From STJoe DMid,,,,,Sideline,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),689.7811242736658,8.014213851999443,AMid STJoe,9,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),787.318988473665,2.587755200324068,AMid STJoe,10,,,,,,,,,,,,,,TOW DUKE DMid,,,,,,,TO STJoe AMid,,,,,,,,,,,,From STJoe DMid,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),839.7190775096747,8.39967786199702,AMid STJoe,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BH, BS1 STJoe, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),859.3692474266553,12.915947980664669,AMid STJoe,12,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,,,,,,,From ,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q1, Start LC STJoe, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC STJoe, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),872.1852567553278,3.084001033324398,AMid STJoe,13,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q1, Start LC STJoe, VC Game 1, STJoe 0 - DUKE 0, BH, BS3 STJoe, Start LC STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),932.7021810699982,6.733459947335859,AMid STJoe,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),983.3935961359932,8.78974213899528,AMid STJoe,15,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1519.864187028664,3.7211500786720535,AMid STJoe,16,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BH, BS1 STJoe, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1568.4838200123297,12.05341234833486,AMid STJoe,17,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1584.5012456300014,3.498795746328369,AMid STJoe,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1593.5635288749945,5.378982854346077,AMid STJoe,19,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1633.4895503003206,3.2881391046701083,AMid STJoe,20,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1740.549586471657,2.5839748830096596,AMid STJoe,21,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1753.2748503613273,3.1164599596650078,AMid STJoe,22,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1953.9008323483274,3.8405876396668646,AMid STJoe,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, Start Foul For, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2152.9250133043315,6.068552441001884,AMid STJoe,24,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2163.9082391386655,5.1522484570073175,AMid STJoe,25,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,,,,,,,,From STJoe DMid,,,,,Free Hit,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2178.490226234335,2.5984852919891637,AMid STJoe,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2307.966214000335,5.4053548939878056,AMid STJoe,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q2, BW2 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe DMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2371.658914867315,4.135304674012332,AMid STJoe,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2379.867984050332,17.689330328988945,AMid STJoe,29,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,,,,,,,,From STJoe DMid,,,,,Free Hit,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BH, Start STJoe AMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2541.6156283583173,7.390933628013954,AMid STJoe,30,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2671.07303303933,4.778703629010124,AMid STJoe,31,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BW2 STJoe, Start STJoe DMid, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2920.1790093729883,2.9417075150149685,AMid STJoe,32,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3038.2200696036575,4.507866531341733,AMid STJoe,33,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From STJoe DMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BW1 STJoe, Start STJoe D25, BH, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3044.862182358316,5.083490950351461,AMid STJoe,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe A25,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q2, STJoe 0 - DUKE 0, VC Game 1, BH, BS2 STJoe, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3872.637006643319,3.80186276500217,AMid STJoe,35,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BH, Start STJoe DMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4019.593673200329,5.396404316661574,AMid STJoe,36,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,,,,,From DUKE DMid,,,,,,,,Sideline,,,,,,,,,,,,,,,,,,To AMid STJoe,", , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4025.6223694926584,14.684448149008404,AMid STJoe,37,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,BS 3,,,,,,,,,,,,Sideline,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4038.9145807293244,9.122985199668165,AMid STJoe,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe AMid,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4063.9208257063233,5.133357814340343,AMid STJoe,39,,,,,,,,,,,,,,TOW DUKE DMid,,,,,,,TO STJoe AMid,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, Q3, BW2 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe DMid, BH, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4096.473016578326,10.017127351670752,AMid STJoe,40,,,,,,,,,,,,,,,,,,,,,,,,,"NewBS STJoe AMid, NewBS STJoe AMid",,,,,,,,,,,,,"Free Hit, Free Hit",,,,,,,,,,,,,,,,,,To AMid STJoe,", , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4106.063828849333,2.534055494324093,AMid STJoe,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From STJoe A25,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q3, BW4 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe A25, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4137.236674953002,3.706481495000844,AMid STJoe,42,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,,,,,,,From STJoe A25,,,,,,,,,,,,,,,,,,,,,,,To AMid STJoe,", Neutral, Q3, BW4 STJoe, VC Game 1, STJoe 0 - DUKE 0, Start STJoe A25, BH, BS3 STJoe, Regular Season, Out of Conf",,
