Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win WAKE,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover WAKE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win WAKE,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover WAKE,BS Outcome - New BS DUKE,BS Outcome - New BS WAKE,Ball Start,Circle Entry,From Zone DUKE,From Zone WAKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type WAKE,To Zone DUKE,To Zone WAKE,Ungrouped,Notes,Flags
video 02 10 2022,1649.5046821410003,3.095382320999761,Start D25 DUKE,14,,,,,,,,,,,,,NewBS D25 DUKE,,,,From D25 DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1652.842002607001,25.85762181899736,Start D25 DUKE,15,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1929.0948777777778,4.409622222222197,Start D25 DUKE,16,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,,,"Road Game, DUKE 0 - 2  WAKE, Q2, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2304.2329837039993,13.223571851556244,Start D25 DUKE,17,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2763.6128777777776,5.506938464221548,Start D25 DUKE,18,,,,,,,,,,TOW A25 WAKE,TO D25 DUKE,,,,,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,2786.9160530179993,27.982279441999708,Start D25 DUKE,19,,,,,,,,,,TOW AMid WAKE,TO DMid DUKE,,,,BS 1,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2870.9234,13.243011111111173,Start D25 DUKE,20,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,3493.900187829,4.572634393221961,Start D25 DUKE,21,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,3769.153038387001,14.247843605996877,Start D25 DUKE,22,,,,,,,,,,,,,NewBS D25 DUKE,,,,From D25 DUKE,,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,3817.176933333333,5.337644444444777,Start D25 DUKE,23,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Interception, Turnover",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4211.628102910998,26.170019957001387,Start D25 DUKE,24,,,,,,BW D25 WAKE,BL A25 DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE, From AMid DUKE",,,,"End Line, Turnover",,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4378.040093278,12.417506721999416,Start D25 DUKE,25,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,", , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,239.85416612699947,25.04692622100032,Start AMid DUKE,1, ,,,,,,,,,,,,NewBS A25 DUKE,,BS 3,Middle,"From AMid DUKE, From AMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, Chance DUKE, CE DUKE, Shot DUKE",,Long Corner,,Show - Tendency,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,414.70132787599886,5.598746333000122,Start AMid DUKE,2,,,,,,,,,,,,,NewBS A25 DUKE,,BS 3,,From AMid DUKE,,,,,Free Hit,,,,,,,,,To A25 DUKE,,", , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,449.1265680799992,22.773393392999594,Start AMid DUKE,3,,,,,,,,,,,,,NewBS A25 DUKE,,BS 3,,"From AMid DUKE, From DMid DUKE, From AMid DUKE",,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,617.3488777777778,6.350674998220143,Start AMid DUKE,4,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From AMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To A25 DUKE,,", , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,629.1900272290002,17.00776268499783,Start AMid DUKE,5, ,,,,,BW D25 WAKE,BL A25 DUKE,,,,,,,,BS 3,Left,"From AMid DUKE, From A25 DUKE",,,,"End Line, Turnover",,,Show - Tendency,,,,,,,To A25 DUKE,,", , , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,690.0002712889997,13.600286091000271,Start AMid DUKE,6, ,,,,,,,,,,,,,,,Middle,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,817.6275333333333,18.572926586667563,Start AMid DUKE,7,,,,,,,,,,,,,NewBS DMid DUKE,,BS 3,,From AMid DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,862.8068212309998,19.39415549299997,Start AMid DUKE,8,,,,,,,,,,,,,,,BS 3,,"From AMid DUKE, From DMid DUKE",,,,,,,Show - Tendency,,,,,,,"To DMid DUKE, To AMid DUKE",,", , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,1101.4964666666667,13.10453766033288,Start AMid DUKE,9,,,,,,,,,,,,,NewBS A25 DUKE,,,,From AMid DUKE,,,,,Free Hit,,,,,,,,,To A25 DUKE,,", , Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1152.5241,7.574308941998879,Start AMid DUKE,10,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,", , Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1274.0486777777778,28.04758360222195,Start AMid DUKE,11,,,,,,,,,,TOW DMid WAKE,TO AMid DUKE,,,,BS 3,,,,,,"Foul Against, Turnover",,,,,,,,,,,,", , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,1382.801085071,4.9964107589999,Start AMid DUKE,12,,,,,,,,,,TOW D25 WAKE,TO A25 DUKE,,,,,,From AMid DUKE,,,,"Foul Against, Turnover",,,,,,,,,,To A25 DUKE,,", , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1409.6037555555556,22.895255494441926,Start AMid DUKE,13," ,  ",,,,,BW D25 WAKE,BL A25 DUKE,,,,,,,,,"Left, Left","From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2064.4550444444444,20.2457406065555,Start AMid DUKE,14, ,,,,,,,,,,,,,,,Right,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2130.1052771960003,11.99573870299946,Start AMid DUKE,15,,,,,,,,,,,,,NewBS A25 DUKE,,,,From AMid DUKE,,,,,Long Corner,,Show - Tendency,,,,,,,To A25 DUKE,,", , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2191.730894096,20.91239479288879,Start AMid DUKE,16,,,,,,BW D25 WAKE,BL A25 DUKE,,,,,,,,BS 3,,"From AMid DUKE, From DMid DUKE, From AMid DUKE",,,,"Interception, Turnover",,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2246.8421939549994,27.702161600556337,Start AMid DUKE,17,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,BS 3,,"From AMid DUKE, From DMid DUKE, From AMid DUKE, From DMid DUKE",,,,"Interception, Turnover",,,Show - Outlet,,,,,,,"To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
