Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Rich,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Rich,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Rich,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Rich,BS Outcome - New BS DUKE,BS Outcome - New BS Rich,Ball Start,Circle Entry,From Zone DUKE,From Zone Rich,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type Rich,To Zone DUKE,To Zone Rich,Ungrouped,Notes,Flags
UR v Duke,2396.0989968899926,57.600461423001434,DUKE,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2456.9563333333335,59.14349529866331,DUKE,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2541.329688888889,27.263820930111706,DUKE,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2590.4991484699945,12.74558486333899,DUKE,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2608.198343123001,20.462734654776796,DUKE,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2665.499109942002,18.39861453299727,DUKE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2733.468299804997,8.62950017700041,DUKE,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2776.198874633998,40.13856981044637,DUKE,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2839.199406380001,31.999231407995467,DUKE,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2914.2026505330014,4.811549466998713,DUKE,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2926.1523012509974,14.346064741998362,DUKE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2957.241752260998,7.174025516779693,DUKE,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2971.596804502,24.70209469299607,DUKE,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3008.798570279996,21.100631214997975,DUKE,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3089.197730492999,31.701315441993756,DUKE,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3149.5965760199983,27.946300782000435,DUKE,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3190.899079156996,44.54833195411538,DUKE,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3239.4993519119985,25.49860714499937,DUKE,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3280.499242661002,21.193024005664483,DUKE,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3318.972411111111,44.41823791088427,DUKE,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3381.346377777778,6.953172965215799,DUKE,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3403.996424742,17.90227358199354,DUKE,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3428.599380740001,43.699337353995816,DUKE,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3483.2960467899966,6.682160567999745,DUKE,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3497.8247444444446,24.2742078745473,DUKE,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3535.399353984999,15.140233681001973,DUKE,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3581.5988955909993,9.19750233200375,DUKE,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3610.5372666666667,73.66138150232973,DUKE,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3715.898721265002,16.120834290553375,DUKE,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3760.8990663749996,29.654555847222582,DUKE,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3809.8987253169958,97.9011226330017,DUKE,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,3956.7931777777776,22.806543966213667,DUKE,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4004.099319559002,12.02376798399655,DUKE,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4027.336277777778,9.463615922222289,DUKE,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4077.5984704429966,123.396832471999,DUKE,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4221.516466666667,39.084877777777365,DUKE,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4264.199065095995,7.4272015706719685,DUKE,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4279.299043278002,17.399785373997474,DUKE,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4322.298163811999,18.441577682995558,DUKE,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4367.896866549996,12.70171015199685,DUKE,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4383.2616759950015,6.834430638999947,DUKE,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,4417.221766666667,19.215522222222717,DUKE,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR v Duke,2922.999422331998,16.0,Circle Pass DUKE,1,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,", Home Game, DUKE 5 - 1  Rich, BW1 DUKE, Q3, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3243.5992798479924,16.0,Circle Pass DUKE,2,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,", Home Game, Q3, BW1 DUKE, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,469.28316834400323,8.0,Chance DUKE,1,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,638.9410932729971,8.0,Chance DUKE,2,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
UR v Duke,801.1769222222222,8.0,Chance DUKE,3,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,1212.498526002997,8.0,Chance DUKE,4,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, , Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, DUKE 1 - 1  Rich, Q2, DUKE 11v11 Rich, PC, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1953.7364777777777,8.0,Chance DUKE,5,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,3257.8584712809975,8.0,Chance DUKE,6,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,,,,,,,,To Circle DUKE,,", , , Home Game, Q3, BW1 DUKE, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3540.598589447,8.0,Chance DUKE,7,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, Q4, BW1 DUKE, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3783.1123222222222,8.0,Chance DUKE,8,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,3967.898279176003,8.0,Chance DUKE,9,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, Q4, BW4 DUKE, DUKE 7 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,4425.798197626001,8.0,Chance DUKE,10,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, DUKE 8 - 1  Rich, Q4, BW2 DUKE, DUKE 11v11 Rich, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,168.23894444444446,19.958739425559543,CE DUKE,1, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, End Line",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,222.85104624599597,24.848562568001,CE DUKE,2, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 0 - 0  Rich, BW1 DUKE, Q1, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,394.6067,22.278022222222205,CE DUKE,3, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,457.5160333333333,22.336203857667442,CE DUKE,4, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Middle,"From AMid DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,482.34653333333335,19.99968888888884,CE DUKE,5, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, BW4 DUKE, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,621.8999555555556,27.483614847442595,CE DUKE,6, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
UR v Duke,720.5835777777778,23.96956666666665,CE DUKE,7, ,,,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,To Circle DUKE,,", , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,730.3825666666667,19.422055555555517,CE DUKE,8, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,790.1769222222222,17.959574309777167,CE DUKE,9, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q1, BW4 DUKE, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,1064.7155444444445,19.98444166155582,CE DUKE,10, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,ACE,"CE DUKE, CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q1, BW3 DUKE, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,1199.8583222222221,19.488366666666707,CE DUKE,11, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,,", Shot DUKE, , Chance DUKE",,,,,PC,,,,,,To Circle DUKE,,", , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, PC, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1585.7086666666667,26.89114825133447,CE DUKE,12, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, PS Win DUKE, PS Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q2, BW3 DUKE, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,1645.4468666666667,17.0,CE DUKE,13,,,,,,,,,,,,,,,,,,,ACE,"CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", , DUKE 11v11 Rich, In Conf, Home Game, Q2, Regular Season, DUKE 2 - 1  Rich",,
UR v Duke,1939.7576777777779,21.042430971217527,CE DUKE,14, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,2005.6989448429936,20.09962621299769,CE DUKE,15, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q2, BW1 DUKE, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2033.801808241999,21.899032567996983,CE DUKE,16, ,,,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q2, BW3 DUKE, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,2157.5990168309945,21.801878203007163,CE DUKE,17, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, PS Win DUKE, PS Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q2, BW4 DUKE, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,2192.8986787449962,18.70199072400601,CE DUKE,18,,,,,,,,,,,,,,,,,,,ACE,"CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", , DUKE 11v11 Rich, In Conf, Home Game, Q2, Regular Season, DUKE 2 - 1  Rich",,
UR v Duke,2420.1952,24.127952336996714,CE DUKE,19, ,,,,,,,,,,,,NewBS A25 DUKE,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,To Circle DUKE,,", , , Home Game, Q2, DUKE 3 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,2445.19631664,25.004461481996714,CE DUKE,20, ,,,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,Show - Tendency,,,,,,,To Circle DUKE,,", , Home Game, Q2, BW4 DUKE, DUKE 3 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,2541.0988379869964,23.402111778003473,CE DUKE,21, ,,,,,,,,,,,,,,,Right,"From AMid DUKE, From A25 DUKE",,ACE,"CE DUKE, CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q3, DUKE 4 - 1  Rich, DUKE 11v11 Rich, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,2919.424322222222,21.074043770773642,CE DUKE,22, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Right,"From A25 DUKE, From A25 DUKE",,,Circle Pass DUKE,"Turnover, Foul Against",,,,,,,,,,,,", , , , Home Game, Q3, BW1 DUKE, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3009.3982216329914,23.102163391011345,CE DUKE,23, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,ACE,"CE DUKE, CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,3241.5109333333335,23.487025723664374,CE DUKE,24, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,,"Circle Pass DUKE, CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,,,,,,,,To Circle DUKE,,", , , , , Home Game, DUKE 6 - 1  Rich, BW1 DUKE, Q3, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3529.048566666667,21.49102099933407,CE DUKE,25, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,Show - Tendency,,,,,,,To Circle DUKE,,", , , , Home Game, Q4, BW1 DUKE, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3600.4734777777776,18.227144013217185,CE DUKE,26, ,,,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 6 - 1  Rich, Q4, DUKE 11v11 Rich, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,3768.2989464229972,22.25467579922497,CE DUKE,27, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Interception",,,Show - Outlet,,,,,,,To Circle DUKE,,", , , , Home Game, Q4, DUKE 7 - 1  Rich, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,3833.126422222222,21.973719423778675,CE DUKE,28, ,,,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 7 - 1  Rich, Q4, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,3956.6293111111113,22.970410632879975,CE DUKE,29, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q4, BW4 DUKE, DUKE 7 - 1  Rich, DUKE 11v11 Rich, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,4014.5917444444444,22.20814925555578,CE DUKE,30, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,To Circle DUKE,,", , , , Home Game, Q4, BW3 DUKE, DUKE 7 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,4414.371822222222,22.065466666666907,CE DUKE,31, ,,,,,,,,,,,,,,,Middle,"From AMid DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 8 - 1  Rich, BW2 DUKE, Q4, DUKE 11v11 Rich, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,670.792783333,18.0,Show - Tendency,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,791.0416888888889,18.0,Show - Tendency,2,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,2362.733033334,18.0,Show - Tendency,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,2455.9117,18.0,Show - Tendency,4,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,2803.7960714960027,18.0,Show - Tendency,5,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,2854.884183333333,18.0,Show - Tendency,6,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,2930.424322222222,18.0,Show - Tendency,7,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,3251.5491666666667,18.0,Show - Tendency,8,,,,,,,,,,,,,,,,,,,,,,Long Corner,,Show - Tendency,,,,,,,,,,,
UR v Duke,3355.4982549549977,18.0,Show - Tendency,9,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,,"From A25 DUKE, From A25 DUKE",From D25 Rich,,,"Turnover, Interception",,,Show - Tendency,,,,,,,,"To D25 Rich, To DMid Rich",", , , , , Home Game, Q4, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start Interception, BW1 Rich, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
UR v Duke,3540.048566666667,18.0,Show - Tendency,10,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
UR v Duke,1859.8890666666666,18.0,Show - Press,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
UR v Duke,2640.598796683994,18.0,Show - Press,2,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,Show - Press,,,,,,,,To A25 Rich,", Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,3127.0812,18.0,Show - Press,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
UR v Duke,3129.3996503079966,18.0,Show - Press,4,,,,,,,,,,,,,,,,,,"From DMid Rich, From AMid Rich",,,,,,Show - Press,,,,,,,,"To AMid Rich, To A25 Rich",", , Home Game, Q3, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start D25 Rich, BS1 Rich, Regular Season, In Conf",,
UR v Duke,1284.355733334,18.0,Show - Outlet,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,,,
UR v Duke,1511.7926,18.0,Show - Outlet,2,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,,,
UR v Duke,2537.223311111111,40.0,Show - Outlet,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,,,
UR v Duke,3763.796816462997,30.0,Show - Outlet,4,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,"Home Game, DUKE 7 - 1  Rich, Q4, DUKE 11v11 Rich, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,4173.7421,18.0,Show - Key Player,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Key Player,,,,,,,,,,,
UR v Duke,485.8554111111111,16.4908111111111,BW4 DUKE,1, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Middle,"From A25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,496.3462222222222,6.153397751777504,BW4 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 Rich, BW4 DUKE",,
UR v Duke,796.6004109119986,11.53608562000079,BW4 DUKE,3, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,,,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,1481.5050444444444,13.99425881355046,BW4 DUKE,4,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,,,,,,"Turnover, End Line",,,,,,,,,,,,", , Home Game, DUKE 1 - 1  Rich, Q2, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,1489.7789602679993,6.621441144997561,BW4 DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 Rich, BW4 DUKE",,
