Timeline,Start time,Duration,Row,Instance number,Attack,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win NW,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover NW,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win NW,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover NW,BS Outcome - New BS DUKE,BS Outcome - New BS NW,Ball Start,Circle Entry,From Zone DUKE,From Zone NW,Goal Type,Outcome +,Outcome -,Outcome Neutral,Set Piece,Start Type DUKE,Start Type NW,To Zone DUKE,To Zone NW,Ungrouped,Notes,Flags
Duke vs Northwestern SEP2,3614.8053045599863,9.61146545798374,BW3 DUKE,11,,,BW D25 NW,BL A25 DUKE,,,,,,,,,,From AMid DUKE,,,,"Duel Lost, Turnover",,,,,To A25 DUKE,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3619.806176810982,5.6833715829998255,BW3 DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 0 - 1  NW, Start AMid DUKE, BW3 DUKE, DUKE 11v11 NW",,
Duke vs Northwestern SEP2,4615.20004031801,32.6511374597676,BW3 DUKE,13,,,BW D25 NW,BL A25 DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE, From DMid DUKE, From AMid DUKE",,,,"Duel Lost, Turnover",,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,"Road Game, DUKE 0 - 2  NW, BW3 DUKE, Q3, DUKE 11v11 NW, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4641.851177777778,6.0,BW3 DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE",,
Duke vs Northwestern SEP2,5592.700278445984,9.086668918001124,BW3 DUKE,15,,,BW DMid NW,BL AMid DUKE,,,,,,,,,,From AMid DUKE,,,,"Duel Lost, Turnover",,,,,To A25 DUKE,,"Q4, DUKE 0 - 2  NW, Road Game, DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5596.800641445981,7.196665417020085,BW3 DUKE,16,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE",,
Duke vs Northwestern SEP2,792.3003367249785,10.097180875981167,BW2 DUKE,1,,,BW DMid NW,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"End Line, Turnover",,,,,To AMid DUKE,,"Q1, DUKE 0 - 0  NW, Road Game, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,796.6015004759945,6.7992684580120795,BW2 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW2 DUKE",,
Duke vs Northwestern SEP2,1278.823730345995,17.202495581993844,BW2 DUKE,3,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",,,,"Interception, Turnover",,,,,"To AMid DUKE, To DMid DUKE",,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1291.2010737209987,7.197746416978816,BW2 DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW2 DUKE",,
Duke vs Northwestern SEP2,1299.4361729720088,19.861977664984124,BW2 DUKE,5,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,From AMid DUKE,,,,"Interception, Turnover",,,,,To DMid DUKE,,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1313.502856512002,7.393964999976333,BW2 DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW2 DUKE",,
Duke vs Northwestern SEP2,2188.645625048999,10.755255957000372,BW2 DUKE,7,,,,,,,,,,NewBS DMid DUKE,,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 1  NW, BW2 DUKE, Q2, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4281.901120056008,14.615012832990942,BW2 DUKE,8,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Duel Lost, Turnover",,,,,To AMid DUKE,,"Road Game, DUKE 0 - 1  NW, BW2 DUKE, DUKE 11v11 NW, Q3, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5061.000934762012,21.096316832961747,BW2 DUKE,9,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,"From DMid DUKE, From D25 DUKE",,,,"Duel Lost, Turnover",,,,,"To D25 DUKE, To DMid DUKE",,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5076.511926679007,6.787319416974242,BW2 DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE",,
Duke vs Northwestern SEP2,5462.7256777777775,6.0,BW2 DUKE,11,,,,,,,,,,NewBS DMid DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5765.001001211991,5.999971166020259,BW2 DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,559.5316111111111,6.0,BW1 DUKE,1,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,559.5316111111111,8.576825399881386,BW1 DUKE,2,,,,,,,,,,,,BS 1,,From D25 DUKE,,,,,,,,,To D25 DUKE,,"Q1, DUKE 0 - 0  NW, Road Game, BW1 DUKE, DUKE 11v11 NW, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,606.7015115109938,8.04723674999309,BW1 DUKE,3,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"End Line, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,608.9001150529874,6.714416291021962,BW1 DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,835.5348918490084,14.865995501009138,BW1 DUKE,5,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Q1, DUKE 0 - 0  NW, Road Game, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,932.5201144610137,22.147118872319652,BW1 DUKE,6,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,961.8010669620027,7.891754622969415,BW1 DUKE,7,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,964.7002733770025,6.799439499970845,BW1 DUKE,8,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 0 - 0  NW, BW1 DUKE, DUKE 11v11 NW",,
Duke vs Northwestern SEP2,1478.4328479089747,6.71734097991407,BW1 DUKE,9,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,1479.1501888888888,6.0,BW1 DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,1547.4151476139864,10.78583079201917,BW1 DUKE,11,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, Q1, BW1 DUKE, DUKE 11v11 NW, DUKE 0 - 1  NW, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2074.408545719002,16.020699249005247,BW1 DUKE,12,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2385.6230390440105,10.174108707979485,BW1 DUKE,13,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Duel Lost, Turnover",,,,,To DMid DUKE,,"Q2, DUKE 0 - 1  NW, Road Game, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2390.1008933359967,6.71717470797239,BW1 DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,2688.7264785980105,6.872812040963254,BW1 DUKE,15,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,2689.8052353899893,7.09322574999851,BW1 DUKE,16,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,2744.200182029001,8.84572908211021,BW1 DUKE,17,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2747.0459111111113,6.0,BW1 DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,3835.900299924004,85.07970007599624,BW1 DUKE,19,,,,,,,,,,,,,Middle,"From D25 DUKE, From D25 DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE",,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3914.98,6.0,BW1 DUKE,20,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,3975.214829965013,7.781663082947944,BW1 DUKE,21,,,,,,,TOW A25 NW,TO D25 DUKE,,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3978.3002851310016,5.999932334001642,BW1 DUKE,22,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,5184.100576860995,5.999967749987263,BW1 DUKE,23,,,,,,,,,,,,,,,,,,,,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,5194.814363153001,10.188565750012458,BW1 DUKE,24,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5905.001034722989,9.945643054788889,BW1 DUKE,25,,,,,,,TOW A25 NW,TO D25 DUKE,,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5908.946677777778,6.0,BW1 DUKE,26,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW1 DUKE",,
Duke vs Northwestern SEP2,4429.103511111111,26.197312772869736,Start LC DUKE,1,,,,,,,,,,NewBS A25 DUKE,,BS,,"From, From DMid DUKE, From A25 DUKE, From A25 DUKE",,,,,Long Corner,,,,"To DMid DUKE, To A25 DUKE, To AMid DUKE, To A25 DUKE",,"Road Game, DUKE 0 - 1  NW, Start LC DUKE, Q3, DUKE 11v11 NW, Start LC DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4458.801054383022,33.702303065972956,Start LC DUKE,2,,,BW D25 NW,BL A25 DUKE,,,,,,,,BS 3,Middle,"From, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Duel Lost, Turnover",,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Q3, DUKE 0 - 1  NW, Start LC DUKE, Road Game, DUKE 11v11 NW, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4570.3792,7.43771111111073,Start LC DUKE,3,,,,,,,TOW D25 NW,TO A25 DUKE,,,,BS 4,,From,,,,"Turnover, Ball Out",,,,,To A25 DUKE,,"Road Game, DUKE 0 - 2  NW, Start LC DUKE, Q3, DUKE 11v11 NW, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4675.500993289001,2.0725294979993123,Start LC DUKE,4,,,BW D25 NW,BL A25 DUKE,,,,,,,,BS 4,,From,,,,"Interception, Turnover",,,,,To A25 DUKE,,"Q3, DUKE 0 - 2  NW, Start LC DUKE, Road Game, DUKE 11v11 NW, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,472.55244678499264,24.22256432611846,Start DMid DUKE,1,,,BW D25 NW,BL A25 DUKE,,,,,,,,BS 2,,"From AMid DUKE, From DMid DUKE, From D25 DUKE, From D25 DUKE, From D25 DUKE, From DMid DUKE, From AMid DUKE",,,,"Interception, Turnover",,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,797.3003712249792,5.097146375980401,Start DMid DUKE,2,,,BW DMid NW,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"End Line, Turnover",,,,,To AMid DUKE,,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1147.3014888888888,1.0,Start DMid DUKE,3,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,"DUKE 0 - 1  NW, DUKE 11v11 NW",,
Duke vs Northwestern SEP2,1201.2745666666667,64.19701216032536,Start DMid DUKE,4,,,,,,,TOW D25 NW,TO A25 DUKE,,,,BS 2,"Left, Right","From DMid DUKE, From AMid DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, ACE-0 DUKE, Turnover, Foul Against",,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Q1, DUKE 0 - 1  NW, Road Game, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1283.8237289710137,12.20249695697521,Start DMid DUKE,5,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",,,,"Interception, Turnover",,,,,"To AMid DUKE, To DMid DUKE",,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1304.4361678880061,14.861982748986748,Start DMid DUKE,6,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,From AMid DUKE,,,,"Interception, Turnover",,,,,To DMid DUKE,,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1348.3002446369953,21.964522029671343,Start DMid DUKE,7,,,,,,,,,,NewBS A25 DUKE,,BS 2,,"From DMid DUKE, From D25 DUKE, From DMid DUKE, From AMid DUKE",,,,,Free Hit,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1837.5167716110066,13.971172833437777,Start DMid DUKE,8,,,BW A25 NW,BL D25 DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Interception, Turnover",,,,,To D25 DUKE,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2099.7271085120005,5.103882373020042,Start DMid DUKE,9,,,,,,,,,,NewBS DMid DUKE,,BS 2,,From DMid DUKE,,,,,Sideline,,,,To AMid DUKE,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2193.700113090004,5.700767915995584,Start DMid DUKE,10,,,,,,,,,,NewBS DMid DUKE,,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 1  NW, BW2 DUKE, Q2, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2199.7001107149945,28.794757686002413,Start DMid DUKE,11,,,BW D25 NW,BL A25 DUKE,,,,,,,,BS 2,Right,"From DMid DUKE, From D25 DUKE, From D25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2304.8257408179984,4.214252249966194,Start DMid DUKE,12,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2713.1108836129893,16.288423708002938,Start DMid DUKE,13,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 2,,"From DMid DUKE, From D25 DUKE",,,,"Duel Lost, Turnover",,,,,"To D25 DUKE, To DMid DUKE",,"Road Game, Q2, BW2 DUKE, DUKE 11v11 NW, DUKE 0 - 1  NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2821.8029488699967,18.79655629198578,Start DMid DUKE,14,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2932.500982245999,6.516547165984775,Start DMid DUKE,15,,,,,,,,,,,,BS 2,,,,,,,,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3705.2013947580003,14.499463373990693,Start DMid DUKE,16,,,,,,,,,,NewBS DMid DUKE,,BS 2,,"From DMid DUKE, From D25 DUKE",,,,,Sideline,,,,"To D25 DUKE, To DMid DUKE",,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3720.4001969240035,22.90076858298289,Start DMid DUKE,17,,,,,,,,,,NewBS AMid DUKE,,BS 2,,"From DMid DUKE, From D25 DUKE, From DMid DUKE",,,,,Sideline,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4025.700356506008,2.9965837089894194,Start DMid DUKE,18,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4228.701014974991,3.4983507489778276,Start DMid DUKE,19,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4286.90113789002,9.614994998978545,Start DMid DUKE,20,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Duel Lost, Turnover",,,,,To AMid DUKE,,"Road Game, DUKE 0 - 1  NW, BW2 DUKE, DUKE 11v11 NW, Q3, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4561.595333333334,1.0,Start DMid DUKE,21,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,4689.300856793007,4.000097667982118,Start DMid DUKE,22,,,,,,,,,,NewBS AMid DUKE,,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5044.400997972026,2.496973330952642,Start DMid DUKE,23,,,,,,,TOW AMid NW,TO DMid DUKE,,,,,,,,,,"Turnover, Ball Out",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,5066.0009355529955,16.096316041977843,Start DMid DUKE,24,,,BW AMid NW,BL DMid DUKE,,,,,,,,,,"From DMid DUKE, From D25 DUKE",,,,"Duel Lost, Turnover",,,,,"To D25 DUKE, To DMid DUKE",,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5206.100555693998,9.99713650198919,Start DMid DUKE,25,,,,,,,TOW AMid NW,TO DMid DUKE,,,,BS 2,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5307.577111111111,18.551893657866458,Start DMid DUKE,26,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From DMid DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE","End Line, Turnover",,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5433.701018519003,12.597221250990515,Start DMid DUKE,27,,,,,,,TOW AMid NW,TO DMid DUKE,,,,,,"From DMid DUKE, From DMid DUKE, From DMid DUKE",,,,"Turnover, Ball Out",,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5467.7256777777775,1.0,Start DMid DUKE,28,,,,,,,,,,NewBS DMid DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5472.400649532013,15.13812929195683,Start DMid DUKE,29,,,,,,,TOW AMid NW,TO DMid DUKE,,,,BS 2,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5497.901004158006,8.39799195797059,Start DMid DUKE,30,,,,,,,TOW AMid NW,TO DMid DUKE,,,,,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5565.101022195994,10.099955916998624,Start DMid DUKE,31,,,,,,,,,,NewBS DMid DUKE,,BS 2,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5770.001006003995,0.9999663740163669,Start DMid DUKE,32,,,,,,,,,,,,,,,,,,,,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,527.9009327950077,10.686087791996783,Start D25 DUKE,1,,,BW A25 NW,BL D25 DUKE,,,,,,,,BS 1,,,,,,"End Line, Turnover",,,,,,,"Road Game, Q1, DUKE 0 - 0  NW, BW1 DUKE, DUKE 11v11 NW, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,564.5316111111111,1.0,Start D25 DUKE,2,,,,,,,,,,NewBS D25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, Q1, BW1 DUKE, DUKE 0 - 0  NW, DUKE 11v11 NW, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,565.600970801994,17.49715183299429,Start D25 DUKE,3,,,BW AMid NW,BL DMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From D25 DUKE, From D25 DUKE, From DMid DUKE",,,,"Duel Lost, Turnover",,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",,"Road Game, Q1, BW1 DUKE, DUKE 0 - 0  NW, DUKE 11v11 NW, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,611.7015259269941,3.0472223339927496,Start D25 DUKE,4,,,BW A25 NW,BL D25 DUKE,,,,,,,,,,,,,,"End Line, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,727.6263333333334,7.874012600660421,Start D25 DUKE,5,,,,,,,,,,NewBS AMid DUKE,,BS 1,,From D25 DUKE,,,,,Free Hit,,,,To AMid DUKE,,"Road Game, Q1, BW1 DUKE, DUKE 0 - 0  NW, DUKE 11v11 NW, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
