Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win COLG,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover COLG,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win COLG,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover COLG,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS COLG,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone COLG,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type COLG,Start Type DUKE,To Zone COLG,To Zone DUKE,Ungrouped,Notes,Flags
Duke_NC__Colgate_NY.SEP-18-2022,5036.900818643001,24.299302322995572,BW3 DUKE,16, ,,,,,,,,,,,,,NewBS A25 DUKE,,Right,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE",,Long Corner,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5086.350243275005,9.26322060097209,BW3 DUKE,17,,,,,BW DMid COLG,,,BL AMid DUKE,,,,,,,,,,,,,"Turnover, End Line",,,Show - Tendency,,,,,,,,,", , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5090.341581877995,6.658941148982194,BW3 DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW3 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,5252.1710778300085,17.2396857219901,BW3 DUKE,19,,,,,,,,,,,,,,NewBS A25 DUKE,,,,From AMid DUKE,,,,Free Hit,,Show - Tendency,,,,,,,,To A25 DUKE,", , Q3, DUKE 6 - 0  COLG, Home Game, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6028.0981,15.183066666666491,BW3 DUKE,20,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,From AMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 DUKE,", , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6037.281166666667,6.0,BW3 DUKE,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW3 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,6184.855268042992,14.443838694973238,BW3 DUKE,22, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Foul Against",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Q4, DUKE 8 - 0  COLG, Home Game, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6216.659677777778,16.33850674220139,BW3 DUKE,23, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6227.327826027991,6.464561288985351,BW3 DUKE,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Out of Conf, Home Game, BW3 DUKE, Regular Season, DUKE 11v11 COLG",,
Duke_NC__Colgate_NY.SEP-18-2022,6248.343309507024,11.755837658938617,BW3 DUKE,25,,,,,,,,,TOW DMid COLG,,,TO AMid DUKE,,,,,,From AMid DUKE,,,"Turnover, Foul Against",,,,,,,,,,,To A25 DUKE,", , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6254.605339454998,6.394851139984894,BW3 DUKE,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW3 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,6781.158377777778,26.5595000000003,BW3 DUKE,27,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,From AMid DUKE,,,"Turnover, Interception",,,Show - Tendency,,,,,,,,To A25 DUKE,", , , Home Game, DUKE 10 - 1  COLG, Q4, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1100.1011744470238,16.79828276298349,BW2 DUKE,1,,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,,,"From DMid DUKE, From DMid DUKE",,,"Turnover, Foul Against",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 0 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1429.5379333333333,25.9620710486563,BW2 DUKE,2, ,,,,,,,,,,,,,,,Left,,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , , Home Game, DUKE 1 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1917.9062944189866,18.103550025457935,BW2 DUKE,3,,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,,,"From DMid DUKE, From AMid DUKE",,,"Turnover, Foul Against",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2117.0000501339837,13.698334760026228,BW2 DUKE,4,,,,,BW DMid COLG,,,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2241.315922222222,13.784217674792671,BW2 DUKE,5,,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,,,,Free Hit,,,,,,,,,,To AMid DUKE,", , Home Game, DUKE 4 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2473.00919976798,16.0132002320197,BW2 DUKE,6,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 4 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2483.0224,6.0,BW2 DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW2 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,2491.005289485994,34.254232736228005,BW2 DUKE,8,,,,,,,,,,,,,,NewBS AMid DUKE,,,,"From DMid DUKE, From AMid DUKE, From DMid DUKE, From D25 DUKE, From DMid DUKE",,,,Free Hit,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, DUKE 4 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2925.0666747909913,38.8709696534529,BW2 DUKE,9,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",,,"Turnover, Interception",,,"Show - Key Player, Show - Tendency",,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 5 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2971.0002816089755,32.10928505769107,BW2 DUKE,10, ,,,,,,,,,,,,,NewBS A25 DUKE,,Left,,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 5 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3069.5254333333332,25.67558780769059,BW2 DUKE,11,,,,,,,,,,,,,,NewBS D25 DUKE,,,,From DMid DUKE,,,,Free Hit,,,,,,,,,,To D25 DUKE,", , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3168.0589811950063,23.54000883600338,BW2 DUKE,12,,,,,BW DMid COLG,,,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3223.201020883988,16.397076191008637,BW2 DUKE,13,,,,,,,,,TOW A25 COLG,,,TO D25 DUKE,,,,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, Ball Out",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3233.870617199003,6.27890997500981,BW2 DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW2 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,3244.452568156987,9.040996433986493,BW2 DUKE,15,,,,,BW AMid COLG,,,BL DMid DUKE,,,,,,,,,,,,,"Turnover, Interception",,,Show - Tendency,,,,,,,,,", , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3255.549466666667,12.083033333333333,BW2 DUKE,16,,,,,BW DMid COLG,,,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3430.3432888888888,22.305188888889006,BW2 DUKE,17,,,,,,,,,TOW DMid COLG,,,TO AMid DUKE,,,,,,From DMid DUKE,,,"Turnover, Ball Out",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3446.6484777777778,6.0,BW2 DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW2 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,4441.217988888889,35.48041681108862,BW2 DUKE,19, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Middle,,"From DMid DUKE, From DMid DUKE, From A25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4471.000761127,6.328557671979979,BW2 DUKE,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Out of Conf, Home Game, BW2 DUKE, Regular Season, DUKE 11v11 COLG",,
Duke_NC__Colgate_NY.SEP-18-2022,5125.300435035003,14.030339870992066,BW2 DUKE,21,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",,,"Turnover, End Line",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5134.392639882997,6.012735486992824,BW2 DUKE,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW2 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,5999.314411417999,17.284677937993365,BW2 DUKE,23, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,Show - Tendency,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6288.904715748007,11.839828696437507,BW2 DUKE,24,,,,,BW AMid COLG,,,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6294.744544444445,6.353516648553523,BW2 DUKE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW2 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,6459.427126482985,12.678017961459773,BW2 DUKE,26,,,,,,,,,TOW DMid COLG,,,TO AMid DUKE,,,,,,From DMid DUKE,,,"Turnover, Foul Against",,,,,,,,,,,To AMid DUKE,", , , Q4, DUKE 9 - 0  COLG, Home Game, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6466.105144444445,6.0,BW2 DUKE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Start Foul For, Out of Conf, Home Game, BW2 DUKE, Regular Season, DUKE 11v11 COLG",,
Duke_NC__Colgate_NY.SEP-18-2022,6483.456682336008,9.343838732987024,BW2 DUKE,28,,,,,,,,,,,,,,NewBS DMid DUKE,,,,,,,,Sideline,,,,,,,,,,,", Home Game, DUKE 9 - 0  COLG, Q4, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6818.161422222222,9.33413333333283,BW2 DUKE,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Game, DUKE 10 - 1  COLG, Q4, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1645.4642333333334,23.53607543963858,BW1 DUKE,1, ,,,,,,,,,,,,,NewBS A25 DUKE,,Middle,,"From D25 DUKE, From D25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,,Sideline,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1663.1200675419911,6.135264714009509,BW1 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW1 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,4336.062204933008,19.438301366992164,BW1 DUKE,3,,,,,,,,,,,,,,NewBS A25 DUKE,,,,"From D25 DUKE, From DMid DUKE, From DMid DUKE",,,,Long Corner,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4692.102156881991,9.050032006898618,BW1 DUKE,4,,,,,BW A25 COLG,,,BL D25 DUKE,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,", , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4695.152188888889,6.0,BW1 DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW1 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,4697.149666666666,11.378133333333608,BW1 DUKE,6,,,,,,,,,TOW A25 COLG,,,TO D25 DUKE,,,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,", , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4702.5278,6.0,BW1 DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW1 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,4988.399964173013,7.8055247158754355,BW1 DUKE,8,,,,,BW A25 COLG,,,BL D25 DUKE,,,,,,,,,,From D25 DUKE,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5198.611873384023,18.686630895974304,BW1 DUKE,9, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,Show - Tendency,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5211.600487471011,6.5115116799915995,BW1 DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Out of Conf, Home Game, BW1 DUKE, Regular Season, DUKE 11v11 COLG",,
Duke_NC__Colgate_NY.SEP-18-2022,5773.900102368983,25.151075408793986,BW1 DUKE,11,,,,,,,,,TOW A25 COLG,,,TO D25 DUKE,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, DUKE 7 - 0  COLG, Q4, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5793.051177777777,6.0,BW1 DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW1 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,5802.815022188014,14.584304859966323,BW1 DUKE,13,,,,,,,,,TOW A25 COLG,,,TO D25 DUKE,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, DUKE 7 - 0  COLG, Q4, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5811.714120843006,6.489885368004252,BW1 DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Out of Conf, Home Game, BW1 DUKE, Regular Season, DUKE 11v11 COLG",,
Duke_NC__Colgate_NY.SEP-18-2022,5820.625435768992,11.074558854001225,BW1 DUKE,15,,,,,,,,,,,,,,NewBS DMid DUKE,,,,From D25 DUKE,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 7 - 0  COLG, Q4, DUKE 11v11 COLG, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1219.9018495849957,30.598611139997956,Start LC DUKE,1, ,,,,,,,,,,,,,,,Left,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , Home Game, DUKE 0 - 0  COLG, Start LC DUKE, Q1, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1824.1047367609954,32.89373849299113,Start LC DUKE,2, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Middle,,"From , From A25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,,"To A25 DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE, To AMid DUKE",", , , , , , , , Home Game, DUKE 3 - 0  COLG, Start LC DUKE, Q1, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1970.9365222222223,5.015811111111134,Start LC DUKE,3,,,,,,,,,,,,,,NewBS A25 DUKE,,,,From ,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , Home Game, DUKE 3 - 0  COLG, Start LC DUKE, Q1, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2093.5444756709812,9.954675700986172,Start LC DUKE,4, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 3 - 0  COLG, Start LC DUKE, Q1, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4355.60379937399,19.196607744001994,Start LC DUKE,5, ,,,,,,,,,,,,,,,Right,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , Home Game, DUKE 6 - 0  COLG, Start LC DUKE, Q3, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4532.8018480059745,26.782763105136837,Start LC DUKE,6,,,,,,,,,,,,,,NewBS A25 DUKE,,,,"From , From AMid DUKE",,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 6 - 0  COLG, Start LC DUKE, Q3, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4783.105119274023,15.695471213984092,Start LC DUKE,7, ,,,,,,,,,,,,,NewBS A25 DUKE,,Right,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , Home Game, Q3, Start LC DUKE, DUKE 11v11 COLG, DUKE 6 - 0  COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4799.301552250997,36.56469219344763,Start LC DUKE,8,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,"From , From AMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q3, Start LC DUKE, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5064.906,7.851811111111601,Start LC DUKE,9, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,Show - Tendency,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 6 - 0  COLG, Start LC DUKE, Q3, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6059.584511111111,9.625766666667005,Start LC DUKE,10,,,,,,,,,,,,,,NewBS A25 DUKE,,,,From ,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , Home Game, DUKE 8 - 0  COLG, Start LC DUKE, Q4, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6097.638887983988,20.262000371016256,Start LC DUKE,11, ,,,,,,,,,,,,,NewBS A25 DUKE,,Middle,,"From , From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,,Sideline,,,,,,,,,,To A25 DUKE,", , , , Home Game, DUKE 8 - 0  COLG, Start LC DUKE, Q4, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1105.101225479019,11.798231730988391,Start DMid DUKE,1,,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,,,"From DMid DUKE, From DMid DUKE",,,"Turnover, Foul Against",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, Q1, BW2 DUKE, DUKE 0 - 0  COLG, DUKE 11v11 COLG, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1434.5379333333333,20.9620710486563,Start DMid DUKE,2, ,,,,,,,,,,,,,,,Left,,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , , Home Game, DUKE 1 - 0  COLG, Q1, DUKE 11v11 COLG, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
