Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win RUTG,BS Outcome - Direct Ball Win Rutgers,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover RUTG,BS Outcome - Direct turnover Rutgers,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win RUTG,BS Outcome - In Direct Ball Win Rutgers,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover RUTG,BS Outcome - In Direct turnover Rutgers,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS RUTG,BS Outcome - New BS Rutgers,Ball Position,Ball Start,Build Zone,Circle Entry,Circle Zone,Eliminations,From Zone DUKE,From Zone Duke,From Zone RUTG,From Zone Rutgers,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Result,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Shot Selection,Start Type DUKE,Start Type Duke,Start Type RUTG,Start Type Rutgers,Target,To Zone DUKE,To Zone Duke,To Zone RUTG,To Zone Rutgers,Ungrouped,Notes,Flags
260822 Rutgers v Duke,6179.802315692998,43.99427853300131,(Re)Start DUKE,3,,,,,(Re)Start,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,BS 2,,,,,"From, From DUKE DMid, From DUKE DMid, From DUKE DMid, From DUKE AMid",,,,,,,"Turnover, Foul Against",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Start (Re)Start DUKE, BS2 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,624.9138963006666,12.574209099000086,PC Win DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1801.5688052006667,10.652349104999985,PC Win DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW2 DUKE, Start DUKE DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3559.209313066,10.580548852999982,PC Win DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"RUTG 1 - DUKE 1, Start DUKE AMid, RUTG 10<->11 DUKE",,
260822 Rutgers v Duke,3612.6928770799996,10.6038823949998,PC Win DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PC Win DUKE,,,,,,,,,,,,,,,,,,To Circle RUTG,,"Q3, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3863.0444617376666,10.941767093333056,PC Win DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 DUKE, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4057.9008314986663,11.152034803000333,PC Win DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"Home Game, Q3, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4738.298048837999,10.642021215001478,PC Win DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,,,To Circle DUKE,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start DUKE DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,684.9700489906667,11.970146623999995,PC DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,Middle,,,,,,,,"Shot DUKE, Chance DUKE",,Sideline,,,,PC,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Q1, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,792.7794172433333,13.968861340666649,PC DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle,,,,,,,,,,Sideline,,,,PC,,,,,,,,,,,,To Circle RUTG,,"Q1, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1855.998305765,19.389666501333295,PC DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PC,,"Shot DUKE, Chance DUKE, Goal DUKE",,,,,,PC,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Q2, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3609.84681478,13.44994469499943,PC DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PC Win DUKE, PC Win DUKE",,,,,,PC,,,,,,,,,,,,To Circle RUTG,,"Q3, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3644.0587120980003,14.170367290999366,PC DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,,PC,,,,,,,,,,,,,,"Q3, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3930.803533981,5.950667904333841,PC DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,,PC,,,,,,,,,,,,,,"Q3, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4121.632076622,7.6042266459999155,PC DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle,,,,,,,,"Shot DUKE, Chance DUKE",,Long Corner,,,,PC,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Q3, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4802.094545374,13.132525871000325,PC DUKE,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle,,,,,,,,,,Long Corner,,,,PC,,,,,,,,,,,,To Circle RUTG,,"Q4, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5201.097903494999,11.30229003200202,PC DUKE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middle, LBL",,,,,,,,"Chance DUKE, Shot DUKE",,Long Corner,,,,PC,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Q4, Home Game, RUTG 1 - DUKE 1, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1859.7675721996661,15.620400066667116,Goal DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PC,,Goal DUKE,,,,,,,,,,,,,,,,,,To Circle RUTG,,"Q2, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,115.09912430966652,4.066337047666778,DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,130.30394203799995,9.661824520333283,DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,141.5101264049999,21.61388738299999,DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,164.94964685633323,22.96584674799999,DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,219.95959410899997,6.239079005666582,DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,276.6587918943332,10.424315487333445,DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,293.808818815,14.110854036999967,DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,316.8031070996665,24.128973138333492,DUKE,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,366.5763829576667,19.25358554433319,DUKE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,401.7103110429999,40.571984208,DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,458.68213919299995,22.9498259020001,DUKE,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,485.5770672390001,20.79627539599977,DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,566.0543977986666,29.513656957999956,DUKE,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,596.8481674836665,5.04992493799989,DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,611.1519579876665,30.187024511999994,DUKE,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,679.7429234396667,152.96891092733324,DUKE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,867.6626385606667,30.504972230666567,DUKE,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,899.4216050343332,2.29089775533339,DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,936.1286417703334,10.963421542666424,DUKE,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1104.156089334,20.355761784999913,DUKE,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1125.9014068449999,11.435442440000088,DUKE,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1307.3615487343334,8.78146317733308,DUKE,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1325.4884823373334,2.6731774379998114,DUKE,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1363.7077551280001,65.19193231099985,DUKE,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1543.7167339723333,35.44148251300021,DUKE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1595.996523353333,5.5302036249997855,DUKE,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1618.314572195333,15.302271790000077,DUKE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1660.8328148643334,21.22489105933323,DUKE,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1685.2522704649998,9.133205894333287,DUKE,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1745.4686827236667,22.283437829332797,DUKE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1792.192793715666,22.935103644000264,DUKE,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1850.2538251049998,31.65617394966671,DUKE,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1922.169491243,27.48166566999953,DUKE,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,1999.9034579233335,22.531958657999667,DUKE,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,2083.0940312696666,72.40479828700018,DUKE,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,2182.1018135526665,16.090649232333362,DUKE,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,2247.2466779176666,32.939751374666685,DUKE,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,2297.399477953,16.24748883600023,DUKE,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,2363.6822676916663,6.79991066566663,DUKE,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3081.2953769573332,6.3533144896669,DUKE,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3182.634788956333,40.95631631366723,DUKE,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3243.809199185,14.490143028999682,DUKE,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3277.472670954,3.6582759190000615,DUKE,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3291.229528559,16.217555845999414,DUKE,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3325.5135411219994,39.32655136500034,DUKE,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3372.379599182,4.830446144000234,DUKE,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3403.2068042990004,168.55292556199856,DUKE,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3606.0526612889994,52.17641810000032,DUKE,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3688.0002926320003,8.00542957999869,DUKE,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3742.4664322383333,62.37803571766608,DUKE,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3832.600676197667,55.30151076299944,DUKE,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3927.7852907080005,8.968911177333212,DUKE,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3950.3755704299992,17.712025635000828,DUKE,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,3991.1618781460006,9.072148149999066,DUKE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4004.200810644667,71.92086566500029,DUKE,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4119.235403891999,53.88221511033407,DUKE,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4392.683731856,4.0136559699976715,DUKE,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4448.334590592999,9.362823913001193,DUKE,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4461.148463289999,14.447914250001304,DUKE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4516.046303175,31.69572366600005,DUKE,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260822 Rutgers v Duke,4550.831985279,18.065231015999416,DUKE,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
