Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win CUSE,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover CUSE,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win CUSE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover CUSE,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS CUSE,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone CUSE,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type CUSE,Start Type DUKE,To Zone CUSE,To Zone DUKE,Ungrouped,Notes,Flags
Duke vs Cuse,2067.3985578759807,6.829204708019006,BB Transition CUSE,10,,,,,,,,,,,,,NewBS A25 CUSE,,,,From AMid CUSE,From D25 DUKE,,,,Free Hit,,,,,,,,,"To AMid CUSE, To A25 CUSE",,", , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2130.995694128997,7.888772537669865,BB Transition CUSE,11,,,,,,,,,,,,,NewBS D25 CUSE,,,,From DMid CUSE,,,,,Sideline,,,,,,,,,"To DMid CUSE, To D25 CUSE",,", , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2221.7990660359906,14.601656926027772,BB Transition CUSE,12, ,,,,,,,,,,,,NewBS A25 CUSE,,,Right,"From AMid CUSE, From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Long Corner,,,,,,,,,"To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2265.8987275869986,4.081772381973678,BB Transition CUSE,13,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,,,,,,,"Foul Against, Turnover",,,,,,,,,,To DMid CUSE,,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2309.8001022319727,5.670931101360566,BB Transition CUSE,14,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,To A25 CUSE,,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2326.599948457009,28.798967856989293,BB Transition CUSE,15,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,,,"From DMid CUSE, From AMid CUSE, From DMid CUSE",,,,"Foul Against, Turnover",,,,,,,,,,"To DMid CUSE, To AMid CUSE, To DMid CUSE, To AMid CUSE",,", , , , , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2356.7856555555554,12.929322222222254,BB Transition CUSE,16, ,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,,Middle,"From AMid CUSE, From AMid CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE","ACE-0 CUSE, Duel Lost, Turnover",,,,,,,,,,"To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2433.8176444444443,5.783209678547337,BB Transition CUSE,17,,,,,,,,,,,,,NewBS D25 CUSE,,,,,,,,,Free Hit,,,,,,,,,To D25 CUSE,,", , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3414.040433333333,2.0,BB Transition CUSE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", , Home Game, Q3, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3476.298159726006,2.3856151819986735,BB Transition CUSE,19,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 CUSE,,", Home Game, DUKE 0 - 3  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, Regular Season, Out of Conf",,
Duke vs Cuse,3524.5971177039896,11.262726740455037,BB Transition CUSE,20,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,,,From DMid CUSE,,,,"Interception, Turnover",,,,,,,,,,"To DMid CUSE, To AMid CUSE",,", , , , , Home Game, DUKE 0 - 3  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3536.645722222222,12.854292838777383,BB Transition CUSE,21, ,,,,,,,,,,,,,,,Middle,"From AMid CUSE, From A25 CUSE, From A25 CUSE",From DMid DUKE,ACE,"CE CUSE, Goal CUSE, CE CUSE",,,,,,,,,,,"To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , Home Game, Q3, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3617.3987636609895,17.99972836500274,BB Transition CUSE,22,,,,,,,,,,TOW DMid DUKE,TO AMid CUSE,,,,,,"From DMid CUSE, From AMid CUSE",From DMid DUKE,,,"Foul Against, Turnover",,,,,,,,,,"To DMid CUSE, To AMid CUSE, To A25 CUSE",,", , , , , Home Game, Q3, DUKE 0 - 4  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3647.7972468079784,6.152430969799298,BB Transition CUSE,23,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,To AMid CUSE,,", , , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3765.0211824989838,8.977928937990328,BB Transition CUSE,24,,,,,,,,,,TOW DMid DUKE,TO AMid CUSE,,,,,,From DMid CUSE,,,,"Ball Out, Turnover",,,,,,,,,,"To DMid CUSE, To AMid CUSE",,", , , , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3790.699930903,7.901134659017771,BB Transition CUSE,25,,,,,,,,,,,,,NewBS D25 CUSE,,,,,,,,,Free Hit,,,,,,,,,To D25 CUSE,,", , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4127.396007243971,24.880303867139446,BB Transition CUSE,26,,,,,,BW AMid DUKE,BL DMid CUSE,,,,,,,,,,,From DMid DUKE,,,"Interception, Turnover",,,,,,,,,,To DMid CUSE,,", , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4163.178555555555,20.422332069439108,BB Transition CUSE,27,,,PC Win,,,,,,,,,,,,,,"From D25 CUSE, From DMid CUSE, From DMid CUSE, From A25 CUSE",,,,,,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE",,", , , , , , Home Game, Q3, DUKE 0 - 4  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4824.999324820974,14.39767517902601,BB Transition CUSE,28,,,,,,,,,,,,,NewBS AMid CUSE,,,,From DMid CUSE,,,,,Free Hit,,,,,,,,,"To DMid CUSE, To AMid CUSE",,", , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4853.4366666666665,5.505466666666507,BB Transition CUSE,29,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,,,From A25 CUSE,,,,"Interception, Turnover",,,,,,,,,,"To A25 CUSE, To AMid CUSE",,", , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW4 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4889.797779056996,11.801263982995806,BB Transition CUSE,30,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,,,From D25 CUSE,From A25 DUKE,,,"Ball Out, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4993.299270065992,28.598485489564155,BB Transition CUSE,31,,,,,,BW AMid DUKE,BL DMid CUSE,,,,,,,,,,"From D25 CUSE, From DMid CUSE, From D25 CUSE",,,,"Duel Lost, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE, To D25 CUSE, To DMid CUSE",,", , , , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5035.46890374798,8.83150727602333,BB Transition CUSE,32,,,,,,,,,,,,,NewBS D25 CUSE,,,,,,,,,Free Hit,,,,,,,,,To D25 CUSE,,", , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5072.298883659982,6.477138562240725,BB Transition CUSE,33,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,,,From AMid CUSE,,,,"Duel Lost, Turnover",,,,,,,,,,"To AMid CUSE, To A25 CUSE",,", , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5107.934483198007,32.238872357548644,BB Transition CUSE,34,,,,,,BW A25 DUKE,BL D25 CUSE,,,,,,,,,,"From DMid CUSE, From AMid CUSE",,,,"Duel Lost, Turnover",,,,,,,,,,"To DMid CUSE, To AMid CUSE, To D25 CUSE",,", , , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5347.0000694309765,8.724841680134887,BB Transition CUSE,35,,,,,,,,,,TOW A25 DUKE,TO D25 CUSE,,,,,,,From A25 DUKE,,,"Ball Out, Turnover",,,,,,,,,,To D25 CUSE,,", , , Home Game, Q4, DUKE 1 - 5  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5388.097328389009,17.102676501991482,BB Transition CUSE,36, ,,,,,,,,,,,,NewBS A25 CUSE,,,Middle,"From D25 CUSE, From DMid CUSE, From AMid CUSE, From AMid CUSE, From A25 CUSE",From A25 DUKE,,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE",,Long Corner,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,0.44448691897237813,20.22466863658318,BB CUSE,1,,,,,,,,,,,,,NewBS AMid CUSE,,BS 1,,"From D25 CUSE, From D25 CUSE",,,,,Free Hit,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,18.669155555555555,14.612455555555556,BB CUSE,2,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,BS 3,,From AMid CUSE,,,,"Duel Lost, Turnover",,,,,,,,,,"To AMid CUSE, To A25 CUSE",,", , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,146.89816846101493,8.400775983429497,BB CUSE,3,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,BS 4,,,,,,"Duel Lost, Turnover",,,,,,,,,,To A25 CUSE,,", , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,211.09704218100694,33.70328980100297,BB CUSE,4, ,,,,,,,,,,,,,,BS 1,Middle,"From D25 CUSE, From AMid CUSE, From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,Show - Press,,,,,,,"To D25 CUSE, To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,370.39958342900377,30.656572126551794,BB CUSE,5, ,,,,,,,,,,,,NewBS A25 CUSE,,BS 1,Left,"From D25 CUSE, From D25 CUSE, From DMid CUSE, From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Free Hit,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,399.05615555555556,12.044600283440786,BB CUSE,6, ,,,,,,,,,,,,NewBS A25 CUSE,,BS 5,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Long Corner,,,,,,,,,To A25 CUSE,To Circle CUSE,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,410.3985560480013,35.80002172977646,BB CUSE,7,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,,,"From A25 CUSE, From , From AMid CUSE, From DMid CUSE",,,,"Interception, Turnover",,,,,,,,LC CUSE,,"To AMid CUSE, To DMid CUSE, To AMid CUSE",,", , , , , , Home Game, DUKE 0 - 1  CUSE, Q1, Start LC CUSE, BW4 CUSE, DUKE 11v11 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,485.3058084339907,17.49716934378705,BB CUSE,8,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,BS 1,,From D25 CUSE,,,,"Foul Against, Turnover",,,Show - Press,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,522.8426666666667,22.42807777777773,BB CUSE,9,,,,,,BW AMid DUKE,BL DMid CUSE,,,,,,,,BS 1,,From D25 CUSE,,,,"Duel Lost, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,569.0985912419992,12.281664313556348,BB CUSE,10, ,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,BS 4,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE","ACE-0 CUSE, Interception, Turnover",,,,,,,,,,To A25 CUSE,To Circle CUSE,", , , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,620.8990631950098,16.3878812494346,BB CUSE,11,,,,,,BW A25 DUKE,BL D25 CUSE,,,,,,,,BS 1,,,,,,"Interception, Turnover",,,Show - Press,,,,,,,To D25 CUSE,,", , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,650.3966018749798,26.60194779700703,BB CUSE,12,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,BS 1,,From D25 CUSE,,,,"Ball Out, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,697.6997520449855,21.254503510569975,BB CUSE,13,,,,,,BW AMid DUKE,BL DMid CUSE,,,,,,,,BS 1,,From D25 CUSE,,,,"Interception, Turnover",,,Show - Press,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,722.3990809479931,13.759307940895837,BB CUSE,14,,,,,,,,,,,,,NewBS AMid CUSE,,BS 2,,"From DMid CUSE, From AMid CUSE",,,,,Free Hit,,,,,,,,,"To DMid CUSE, To AMid CUSE, To A25 CUSE",,", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,734.1583888888889,8.038133333333349,BB CUSE,15, ,,,,,,,,,,,,,,BS 5,Middle,"From A25 CUSE, From A25 CUSE, From A25 CUSE, From A25 CUSE",,ACE,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE, CE CUSE, Goal CUSE, CE CUSE",,,,,,,,,,,To A25 CUSE,"To Circle CUSE, To Circle CUSE",", , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,920.0986699439715,16.99146338936191,BB CUSE,16,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,"BS 1, BS 1",,From D25 CUSE,,,,"Foul Against, Turnover",,,Show - Press,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,952.3985153969975,16.555384603002494,BB CUSE,17,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,BS 3,,,,,,"Interception, Turnover",,,,,,,,,,To AMid CUSE,,", , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,978.3980070579847,34.20268734400747,BB CUSE,18,,,,,,,,,,,,,NewBS DMid CUSE,,BS 1,,"From D25 CUSE, From DMid CUSE, From AMid CUSE",,,,,Sideline,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE, To DMid CUSE",,", , , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1012.3986739900138,15.88767045443069,BB CUSE,19,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,BS 3,,"From AMid CUSE, From DMid CUSE",,,,"Duel Lost, Turnover",,,,,,,,,,"To AMid CUSE, To DMid CUSE, To AMid CUSE",,", , , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1036.0982433359836,39.70268482201368,BB CUSE,20,,,,,,,,,,,,,NewBS A25 CUSE,,BS 2,,"From DMid CUSE, From D25 CUSE, From DMid CUSE, From AMid CUSE, From A25 CUSE, From AMid CUSE",,,,,Sideline,,"Show - Press, Show - Press",,,,,,,"To DMid CUSE, To D25 CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE, To AMid CUSE, To A25 CUSE",,", , , , , , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1075.099703616999,16.600138949005895,BB CUSE,21, ,,,,,,,,,,,,,,BS 4,Middle,"From A25 CUSE, From AMid CUSE, From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,,,,,,,,"To A25 CUSE, To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1388.4988512559905,24.80049393999616,BB CUSE,22,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,BS 1,,"From D25 CUSE, From DMid CUSE, From AMid CUSE",,,,"End Line, Turnover",,,Show - Press,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE",,", , , , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1461.899095242005,20.44586031355061,BB CUSE,23,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,BS 2,,"From DMid CUSE, From D25 CUSE",,,,"Ball Out, Turnover",,,,,,,,,,"To DMid CUSE, To D25 CUSE, To DMid CUSE",,", , , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1511.6980059299888,19.30136361497989,BB CUSE,24,,,,,,BW A25 DUKE,BL D25 CUSE,,,,,,,,BS 1,,,,,,"End Line, Turnover",,,,,,,,,,To D25 CUSE,,", , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1557.5989098519844,26.600954593021243,BB CUSE,25,,,,,,,,,,,,,NewBS DMid CUSE,,BS 2,,From DMid CUSE,,,,,Free Hit,,,,,,,,,"To DMid CUSE, To AMid CUSE",,", , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1583.1996640249997,19.000235140998484,BB CUSE,26, ,,,,,,,,,,,,,,BS 3,Right,"From AMid CUSE, From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,,,,,,,,"To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1753.9988559819903,18.827732906898518,BB CUSE,27,,,,,,,,,,,,,NewBS D25 CUSE,,BS 1,,,,,,,Free Hit,,,,,,,,,To D25 CUSE,,", , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1770.8265888888889,15.778305799109603,BB CUSE,28,,,,,,,,,,,,,NewBS DMid CUSE,,BS 1,,From D25 CUSE,,,,,Free Hit,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1785.7989668590105,8.733199807656092,BB CUSE,29,,,,,,BW AMid DUKE,BL DMid CUSE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,,,,To DMid CUSE,,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW2 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2039.1391,16.36038780999047,BB CUSE,30,,,,,,,,,,TOW DMid DUKE,TO AMid CUSE,,,,BS 1,,"From D25 CUSE, From DMid CUSE",,,,"Ball Out, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE, To AMid CUSE",,", , , , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2072.321312165994,29.166121167339043,BB CUSE,31,,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,BS 4,,"From A25 CUSE, From AMid CUSE, From DMid CUSE, From AMid CUSE",,,,"Interception, Turnover",,,,,,,,,,"To A25 CUSE, To AMid CUSE, To DMid CUSE, To AMid CUSE, To A25 CUSE",,", , , , , , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2136.884466666667,12.616573467325452,BB CUSE,32,,,,,,,,,,,,,NewBS D25 CUSE,,BS 1,,,,,,,Free Hit,,Show - Tendency,,,,,,,To D25 CUSE,,", , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2148.7995694289857,64.99991945990314,BB CUSE,33,,,,,,BW DMid DUKE,BL AMid CUSE,,,,,,,,BS 1,,"From D25 CUSE, From DMid CUSE, From D25 CUSE, From D25 CUSE, From D25 CUSE, From DMid CUSE",,,,"Interception, Turnover",,,Show - Press,,,,,,,"To D25 CUSE, To DMid CUSE, To D25 CUSE, To DMid CUSE, To D25 CUSE, To DMid CUSE, To AMid CUSE",,", , , , , , , , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2238.69911478301,5.500156274987148,BB CUSE,34,,,,,,,,,,TOW D25 DUKE,TO A25 CUSE,,,,,,From ,,,,"Foul Against, Turnover",,,,,,,,LC CUSE,,To A25 CUSE,,", , , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start LC CUSE, Start LC CUSE, Regular Season, Out of Conf",,
